index,CountryCode,SeriesCode,DESCRIPTION,Unnamed: 3
2579,HUN,TM.TAX.MRCH.WM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2580,HUN,TM.TAX.MRCH.WM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2581,HUN,TM.TAX.TCOM.BC.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2582,HUN,TM.TAX.TCOM.BR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2583,HUN,TM.TAX.TCOM.IP.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2584,HUN,TM.TAX.TCOM.SM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2585,HUN,TM.TAX.TCOM.SM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2586,HUN,TM.TAX.TCOM.SR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2587,HUN,TM.TAX.TCOM.WM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2588,HUN,TM.TAX.TCOM.WM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2589,IDN,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2015 are based on reports provided by the country. Short-term debt data for 2015 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).,
2590,IDN,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
2591,IDN,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
2592,IDN,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
2593,IDN,IT.CEL.SETS,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2594,IDN,IT.CEL.SETS.P2,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2595,IDN,IT.MLT.MAIN,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2596,IDN,IT.MLT.MAIN.P2,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2597,IDN,IT.NET.BBND,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2598,IDN,IT.NET.BBND.P2,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2599,IDN,IT.NET.USER.ZS,"Directorate General of Posts and Telecommunications (POSTEL), PT Indosat, PT Telekom.",
2600,IDN,SM.POP.NETM,Data sources : United Nations World Population Prospects,
2601,IDN,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ,
2602,IDN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
2603,IDN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
2604,IDN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects,
2605,IDN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects,
2606,IDN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects,
2607,IDN,SP.DYN.LE00.IN,Derived using male and female life expectancy,
2608,IDN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects,
2609,IDN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects,
2610,IDN,SP.POP.GROW,Data sources: United Nations World Population Prospects,
2611,IDN,SP.POP.TOTL,Data sources : United Nations World Population Prospects,
2612,IMN,SM.POP.TOTL,Estimates are derived from data on foreign-born population. ,
2613,IMN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
2614,IMN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
2615,IMN,SP.DYN.CBRT.IN,Data sources : United Nations Population and Vital Statistics Report,
2616,IMN,SP.DYN.CDRT.IN,Data sources : United Nations Population and Vital Statistics Report,
2617,IMN,SP.DYN.LE00.FE.IN,Data sources : CIA World Fact book,
2618,IMN,SP.DYN.LE00.IN,Derived using male and female life expectancy,
2619,IMN,SP.DYN.LE00.MA.IN,Data sources : CIA World Fact book,
2620,IMN,SP.DYN.TFRT.IN,Data sources : CIA World Fact book,
2621,IMN,SP.POP.GROW,Data sources: United Nations World Population Prospects,
2622,IMN,SP.POP.TOTL,Data sources : United Nations World Population Prospects,
2623,IND,CM.MKT.TRNR,Method of calculation: Total domestic value of share trading of BSE Limited and National Stock Exchange India divided by 50% of the total domestic market capitalization of the two exchanges.,
2624,IND,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2015 are based on reports provided by the country. Short-term debt data for 2015 are sourced by the Quarterly External Debt Statistics database (http://datatopics.worldbank.org/debt/qeds).,
2625,IND,DT.DOD.DPNG.CD,Data prior to 2003 are mechanically adjusted from fiscal year to calendar year.,
2626,IND,DT.DOD.DPPG.CD,Data prior to 2003 are mechanically adjusted from fiscal year to calendar year.,
2627,IND,DT.DOD.PBND.CD,Long-term public and publicly guaranteed bonds include Foreign Institutional Investor debt as reported by the Bank of India.,
2628,IND,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
2629,IND,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
2630,IND,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
2631,IND,IT.CEL.SETS,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2632,IND,IT.CEL.SETS.P2,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2633,IND,IT.MLT.MAIN,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2634,IND,IT.MLT.MAIN.P2,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2635,IND,IT.NET.BBND,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2636,IND,IT.NET.BBND.P2,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2637,IND,IT.NET.USER.ZS,Department of Telecommunications (DOT). Ministry of Communications and Information Technology.,
2638,IND,SM.POP.NETM,Data sources : United Nations World Population Prospects,
2639,IND,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates. ,
2640,IND,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects,
2641,IND,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects,
2642,IND,SP.DYN.CBRT.IN,"Data sources : United Nations Population and Vital Statistics Report, Sample Registration System, United Nations World Population Prospects",
2643,IND,SP.DYN.CDRT.IN,"Data sources : United Nations Population and Vital Statistics Report, Sample Registration System, United Nations World Population Prospects",
2644,IND,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects,
2645,IND,SP.DYN.LE00.IN,Derived using male and female life expectancy,
2646,IND,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects,
2647,IND,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects,
2648,IND,SP.POP.GROW,Data sources: United Nations World Population Prospects,
2649,IND,SP.POP.TOTL,Data sources : United Nations World Population Prospects,
2650,IRL,EG.EGY.PRIM.PP.KD,"Sources: World Energy Statistics and Balances, IEA (2014); World Development Indicators, WDI (2014)",
2651,IRL,EG.ELC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
2652,IRL,EG.FEC.RNEW.ZS,"Sources: World Energy Statistics and Balances, IEA (2014)",
2653,IRL,IT.CEL.SETS,Commission for Communications Regulation.,
2654,IRL,IT.CEL.SETS.P2,Commission for Communications Regulation.,
2655,IRL,IT.MLT.MAIN,Commission for Communications Regulation.,
2656,IRL,IT.MLT.MAIN.P2,Commission for Communications Regulation.,
2657,IRL,IT.NET.BBND,Commission for Communications Regulation.,
2658,IRL,IT.NET.BBND.P2,Commission for Communications Regulation.,
2659,IRL,IT.NET.USER.ZS,Commission for Communications Regulation.,
2660,IRL,PA.NUS.FCRF,Data are reported in Irish pounds.,
2661,IRL,SG.NOD.CONS,There is no nondiscrimination provision.,
2662,IRL,SM.POP.NETM,Data sources : United Nations World Population Prospects,
2663,IRL,SM.POP.REFG,UNHCR estimates based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. The source and method of estimation prior to 1999 is unclear.,
2664,IRL,SM.POP.TOTL,Estimates are derived from data on foreign-born population. ,
2665,IRL,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
2666,IRL,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research.",
2667,IRL,SP.DYN.CBRT.IN,Data sources : Eurostat,
2668,IRL,SP.DYN.CDRT.IN,Data sources : Eurostat,
2669,IRL,SP.DYN.LE00.FE.IN,"Data sources : Eurostat, United Nations World Population Prospects",
2670,IRL,SP.DYN.LE00.IN,Derived using male and female life expectancy,
2671,IRL,SP.DYN.LE00.MA.IN,"Data sources : Eurostat, United Nations World Population Prospects",
2672,IRL,SP.DYN.TFRT.IN,Data sources : Eurostat,
2673,IRL,SP.POP.GROW,Data sources : Eurostat,
2674,IRL,SP.POP.TOTL,Data sources : Eurostat,
2675,IRL,TM.TAX.MANF.BC.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2676,IRL,TM.TAX.MANF.BR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2677,IRL,TM.TAX.MANF.IP.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2678,IRL,TM.TAX.MANF.SM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2679,IRL,TM.TAX.MANF.SM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2680,IRL,TM.TAX.MANF.SR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2681,IRL,TM.TAX.MANF.WM.AR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2682,IRL,TM.TAX.MANF.WM.FN.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2683,IRL,TM.TAX.MRCH.BC.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2684,IRL,TM.TAX.MRCH.BR.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
2685,IRL,TM.TAX.MRCH.IP.ZS,European Union (EU) member countries apply a common tariff schedule. Historical data for EU member countries refer to data for the EU as a whole regardless of when the country became a member of EU and do not represent tariff schedules that were applied before the EU membership.,
